x,y,z
119062.0,230188.0,1.0
119062.0,6442674.0,1.0
4756148.0,2713675.0,25.0
2501106.0,2713675.0,25.0
246061.0,2713675.0,25.0
246061.0,2410287.0,17.0
293688.0,1296582.0,25.0
7072696.0,2783566.0,25.0
2501106.0,2410287.0,17.0
4756148.0,2410287.0,17.0
7341805.0,320040.0,13.0
1159320.0,1360125.0,17.0
4120308.0,1360125.0,17.0
1159320.0,3199812.0,17.0
4120308.0,3199812.0,17.0
174945.0,237215.0,1.0
125401.0,5882547.0,17.0
4048221.0,2799276.0,1.0
174945.0,981973.0,17.0
174945.0,1170588.0,17.0
174945.0,1153319.0,1.0
174945.0,5417468.0,17.0
174945.0,5637469.0,17.0
174945.0,5595196.0,1.0
515399.0,4013748.0,17.0
1966899.0,5417468.0,17.0
4853485.0,5417468.0,17.0
507345.0,2184911.0,17.0
174945.0,1347690.0,1.0
7242720.0,214578.0,1.0
7878873.0,294426.0,17.0
7878873.0,733027.0,17.0
6829841.0,733027.0,17.0
5963537.0,3965154.0,17.0
7242720.0,424211.0,1.0
7207208.0,2024354.0,25.0
125401.0,6624566.0,1.0
5963537.0,4215436.0,17.0
1519153.0,1856162.0,17.0
1204285.0,1853656.0,13.0
4522458.0,1856162.0,17.0
4190324.0,1853656.0,13.0
3496348.0,4976921.0,1.0
3496348.0,2914818.0,1.0
4522458.0,2084197.0,17.0
4190324.0,2079186.0,13.0
1519153.0,2312799.0,17.0
1204285.0,2307788.0,13.0
2946685.0,1896988.0,17.0
2622209.0,1884458.0,13.0
4522458.0,2768306.0,17.0
4190324.0,2755775.0,13.0
1519153.0,2540835.0,17.0
1204285.0,2533318.0,13.0
4522458.0,2312234.0,17.0
4190324.0,2304715.0,13.0
1519153.0,2768872.0,17.0
1204285.0,2758848.0,13.0
4522458.0,2540269.0,17.0
4190324.0,2530245.0,13.0
1519153.0,3796041.0,17.0
1204285.0,3781006.0,13.0
5963537.0,3721877.0,17.0
5644924.0,3706843.0,13.0
4522458.0,3773211.0,17.0
4190324.0,3758176.0,13.0
1519153.0,4987857.0,17.0
1204285.0,4972822.0,13.0
4522458.0,4850881.0,17.0
4190324.0,4835847.0,13.0
1519153.0,4749493.0,17.0
1204285.0,4734457.0,13.0
4522458.0,4635348.0,17.0
4190324.0,4620312.0,13.0
6472792.0,4983791.0,1.0
5644924.0,3950118.0,13.0
1519153.0,4034404.0,17.0
1204285.0,4019369.0,13.0
5963537.0,4458973.0,17.0
5644924.0,4443938.0,13.0
4522458.0,3988746.0,17.0
4190324.0,3973710.0,13.0
1519153.0,4272767.0,17.0
1204285.0,4257731.0,13.0
4522458.0,4204279.0,17.0
4190324.0,4189245.0,13.0
5963537.0,4706208.0,17.0
5644924.0,4691172.0,13.0
1519153.0,4511130.0,17.0
1204285.0,4496094.0,13.0
4522458.0,4419813.0,17.0
4190324.0,4404778.0,13.0
1519153.0,1628126.0,17.0
1204285.0,1628126.0,13.0
4522458.0,1628126.0,17.0
4190324.0,1628126.0,13.0
2946685.0,2129981.0,17.0
2622209.0,2129981.0,13.0
2946685.0,2399239.0,17.0
2622209.0,2384205.0,13.0
5963537.0,1983988.0,17.0
5644924.0,1968954.0,13.0
1519153.0,3557678.0,17.0
1204285.0,3542643.0,13.0
4522456.0,3481478.0,17.0
4190324.0,3466443.0,13.0
2946685.0,3557678.0,17.0
2622209.0,3542605.0,13.0
2805735.0,4976921.0,1.0
5809060.0,4983791.0,1.0
2805735.0,2914818.0,1.0
4886642.0,1379693.0,1.0
1871128.0,1379693.0,1.0
5787288.0,2914818.0,1.0
6451022.0,2914818.0,1.0
4886642.0,3229649.0,1.0
1871128.0,3229649.0,1.0
2127185.0,1415600.0,17.0
5167708.0,1415600.0,17.0
2127185.0,3265556.0,17.0
5167708.0,3265556.0,17.0
1508166.0,2092890.0,17.0
1204285.0,2073044.0,13.0
4500557.0,3007393.0,17.0
4190324.0,2987548.0,13.0
2919694.0,3803546.0,17.0
2622209.0,3783700.0,13.0
4503806.0,5078341.0,17.0
4190324.0,5058495.0,13.0
5963537.0,3472798.0,17.0
5644924.0,3457726.0,13.0
5644924.0,4228136.0,13.0
5963537.0,2207830.0,17.0
5644924.0,2207830.0,13.0
2946685.0,1646796.0,17.0
2622209.0,1631762.0,13.0
1507179.0,3020125.0,17.0
1204285.0,2990056.0,13.0
5963535.0,1636422.0,17.0
5644924.0,1649856.0,13.0
0.0,0.0,1.0
638175.0,1155700.0,1.0
119062.0,230188.0,1.0
3898901.0,1651000.0,24.0
1293812.0,4205287.0,1.0
1293812.0,3862387.0,1.0
1293812.0,3519487.0,1.0
1293812.0,3176588.0,1.0
1293812.0,1795463.0,1.0
1293812.0,2481263.0,1.0
1293812.0,2828925.0,1.0
1293812.0,2138363.0,1.0
6854825.0,1795463.0,1.0
1027112.0,1630363.0,1.0
1027112.0,1243012.0,1.0
6152062.0,1220787.0,1.0
5972175.0,1248919.0,1.0
7199813.0,1220787.0,1.0
7019925.0,1250725.0,1.0
0.0,0.0,1.0
2028825.0,960440.0,1.0
223838.0,230189.0,1.0
298452.0,4319589.0,1.0
119062.0,6080125.0,17.0
119062.0,6435725.0,1.0
4181475.0,960440.0,1.0
6310314.0,960440.0,1.0
423862.0,4083051.0,1.0
401639.0,3962400.0,9.0
401639.0,2673350.0,9.0
430212.0,2909888.0,13.0
525465.0,4522789.0,13.0
355600.0,1498600.0,13.0
4221164.0,1335087.0,1.0
2151065.0,1335087.0,1.0
2220915.0,1601788.0,25.0
4249739.0,1587500.0,25.0
4249739.0,2733675.0,25.0
2220915.0,2733675.0,25.0
4249739.0,4114800.0,25.0
2220915.0,4114800.0,25.0
6361114.0,1335087.0,1.0
6378576.0,1587500.0,25.0
6378576.0,2733676.0,25.0
6378576.0,4114801.0,25.0
365127.0,2779715.0,1.0
2151063.0,1536700.0,9.0
4220745.0,1536700.0,9.0
6362010.0,1536700.0,9.0
5376862.0,5465762.0,1.0
5376862.0,5465762.0,1.0
0.0,0.0,1.0
223838.0,230189.0,1.0
201612.0,1071562.0,1.0
201612.0,3340100.0,1.0
119062.0,6435725.0,1.0
201612.0,4618037.0,1.0
1201737.0,1023940.0,1.0
1257302.0,1274765.0,1.0
1257302.0,1514475.0,9.0
1243012.0,3371851.0,25.0
1222377.0,4665664.0,25.0
3762376.0,1023940.0,1.0
3830637.0,1269484.0,1.0
3830637.0,1514475.0,9.0
3865564.0,4665664.0,25.0
6361112.0,1022352.0,1.0
6462712.0,1102282.0,1.0
6400801.0,1512887.0,9.0
6448425.0,3370264.0,25.0
6442076.0,4664075.0,25.0
209552.0,3286125.0,9.0
119062.0,6080125.0,17.0
209552.0,4568825.0,9.0
1255712.0,2338389.0,25.0
3890962.0,2338389.0,25.0
6424612.0,2338389.0,25.0
3878262.0,3371851.0,25.0
1770065.0,1581150.0,13.0
4448176.0,1571625.0,13.0
7024688.0,1601790.0,13.0
0.0,0.0,1.0
0.0,0.0,1.0
8545513.0,6435725.0,17.0
119062.0,230188.0,1.0
2722563.0,2232025.0,9.0
2217738.0,2841625.0,9.0
1970088.0,3451225.0,9.0
1941513.0,4051300.0,9.0
1874838.0,4660900.0,9.0
538956.0,4960937.0,1.0
104775.0,4351337.0,1.0
388143.0,3746500.0,1.0
388143.0,3141663.0,1.0
434181.0,2532063.0,1.0
2747963.0,2532063.0,1.0
556418.0,1922463.0,1.0
2747963.0,1922463.0,1.0
4381500.0,4660900.0,9.0
5172075.0,2232025.0,9.0
4695825.0,2841625.0,9.0
4505325.0,3451225.0,9.0
4467225.0,4051300.0,9.0
119062.0,969962.0,1.0
119062.0,969962.0,1.0
1319212.0,1643063.0,1.0
1319212.0,1411287.0,1.0
3925887.0,1643063.0,1.0
3925887.0,1411287.0,1.0
119062.0,6435725.0,1.0
7027863.0,4051300.0,9.0
6808788.0,4660900.0,9.0
7513638.0,2232025.0,9.0
7218363.0,2841625.0,9.0
7075488.0,3451225.0,9.0
7539038.0,1922463.0,1.0
6361112.0,1643063.0,1.0
6361112.0,1411287.0,1.0
6909541.0,657225.0,1.0
6909541.0,657225.0,1.0
6909541.0,869591.0,1.0
1673225.0,2928938.0,1.0
4121150.0,2928938.0,1.0
6569075.0,2928938.0,1.0
8545513.0,6435725.0,1.0
0.0,0.0,1.0
119062.0,4464050.0,1.0
3049588.0,4464050.0,1.0
5948362.0,4464050.0,1.0
119062.0,2889250.0,1.0
3049588.0,2889250.0,1.0
5948362.0,2889250.0,1.0
153987.0,3452812.0,24.0
754062.0,4160837.0,1.0
301625.0,4160837.0,1.0
3100388.0,3632200.0,24.0
3248025.0,4159250.0,1.0
3700462.0,4159250.0,1.0
3708400.0,3843337.0,1.0
3255962.0,3871912.0,1.0
5307012.0,3632200.0,24.0
5448300.0,3652837.0,1.0
4873625.0,3848100.0,1.0
4873625.0,3676650.0,1.0
5397500.0,4159250.0,1.0
5476875.0,3529012.0,1.0
5049837.0,3529012.0,1.0
8210550.0,3695700.0,24.0
8237538.0,4010025.0,9.0
7767638.0,3948112.0,1.0
7767638.0,3776662.0,1.0
8281988.0,4264025.0,1.0
8361363.0,3592512.0,1.0
7943850.0,3592512.0,1.0
8361363.0,4040187.0,1.0
8332788.0,3849687.0,1.0
2347913.0,3632200.0,24.0
1905000.0,3884612.0,1.0
1905000.0,3713162.0,1.0
2409825.0,4159250.0,1.0
2489200.0,3529012.0,1.0
2081213.0,3529012.0,1.0
2460625.0,3748087.0,1.0
4713287.0,554037.0,1.0
119062.0,554037.0,1.0
119062.0,1778000.0,1.0
119062.0,1778000.0,1.0
193675.0,1804989.0,1.0
193675.0,1978025.0,25.0
193675.0,877887.0,25.0
119062.0,557212.0,1.0
4713287.0,557212.0,1.0
119062.0,230188.0,1.0
3414712.0,831850.0,24.0
3090863.0,1176337.0,1.0
3489325.0,1098550.0,1.0
4221162.0,1331912.0,1.0
3929062.0,1254125.0,1.0
7643813.0,376238.0,1.0
7643813.0,190501.0,1.0
7456488.0,163512.0,1.0
7530307.0,163512.0,5.0
7459663.0,347663.0,1.0
7459663.0,347663.0,1.0
4784725.0,689689.0,1.0
2881313.0,689689.0,1.0
193675.0,689689.0,1.0
119062.0,2876550.0,1.0
193675.0,2903538.0,1.0
3049588.0,2876550.0,1.0
3084513.0,2903538.0,1.0
5948362.0,2876550.0,1.0
5983287.0,2903538.0,1.0
7237413.0,3760787.0,1.0
1420812.0,3760787.0,1.0
1387475.0,3221460.0,1.0
1381125.0,3373437.0,9.0
1833561.0,3116914.0,1.0
1833561.0,3373437.0,9.0
182562.0,3116914.0,1.0
182562.0,3373437.0,9.0
4303712.0,3223048.0,1.0
4297362.0,3373437.0,9.0
4749800.0,3116914.0,1.0
4749800.0,3373437.0,9.0
3098800.0,3116914.0,1.0
3098800.0,3373437.0,9.0
7202488.0,3223048.0,1.0
7196136.0,3373437.0,9.0
7648575.0,3116914.0,1.0
7648575.0,3373437.0,9.0
5997575.0,3116914.0,1.0
5997575.0,3373437.0,9.0
3149600.0,4694237.0,25.0
3049588.0,4468812.0,1.0
3084513.0,4495800.0,1.0
5705475.0,4479925.0,1.0
5780087.0,4479925.0,5.0
119062.0,4468812.0,1.0
193675.0,4495800.0,1.0
2816225.0,4479925.0,1.0
2890838.0,4479925.0,5.0
5948362.0,4468812.0,1.0
5983287.0,4495800.0,1.0
5972175.0,3452812.0,24.0
6572250.0,4160837.0,1.0
6119812.0,4160837.0,1.0
4337050.0,3760787.0,1.0
119062.0,6450012.0,1.0
193675.0,4694237.0,25.0
6008687.0,4686300.0,25.0
8564563.0,4479925.0,1.0
8564563.0,4479925.0,5.0
5743575.0,2889250.0,1.0
5818187.0,2889250.0,5.0
8564563.0,2889250.0,1.0
8639175.0,2889250.0,5.0
2816225.0,2889250.0,1.0
2890838.0,2889250.0,5.0
8261350.0,163512.0,13.0
8545513.0,6435725.0,1.0
2768600.0,963612.0,1.0
2768599.0,962601.0,1.0
223838.0,230189.0,1.0
117476.0,6435725.0,1.0
3163888.0,2024063.0,9.0
3163888.0,3048000.0,9.0
3163888.0,4071937.0,9.0
3163888.0,5095875.0,9.0
2914492.0,1073858.0,1.0
2914492.0,2108842.0,1.0
2914492.0,3128231.0,1.0
2914492.0,4220181.0,1.0
2914492.0,5385406.0,1.0
3163888.0,2081215.0,25.0
3163888.0,3157538.0,25.0
3163888.0,4219575.0,25.0
3163888.0,5397501.0,25.0
922337.0,1009234.0,1.0
922337.0,2049263.0,1.0
922337.0,3083320.0,1.0
922337.0,4117378.0,1.0
922337.0,5151439.0,1.0
1957390.0,1482727.0,1.0
1957390.0,1876425.0,1.0
1985965.0,1635126.0,1.0
1966913.0,1608137.0,1.0
1966913.0,1846263.0,1.0
2427290.0,1635126.0,1.0
2408238.0,1608137.0,1.0
2408238.0,1846263.0,1.0
2208213.0,1635126.0,1.0
2189163.0,1608137.0,1.0
2189163.0,1846263.0,1.0
1957390.0,2500313.0,1.0
1957390.0,2894015.0,1.0
1985965.0,2652713.0,1.0
1966913.0,2625726.0,1.0
1966913.0,2863851.0,1.0
2427290.0,2652713.0,1.0
2408238.0,2625726.0,1.0
2408238.0,2863851.0,1.0
2208213.0,2652713.0,1.0
2189163.0,2625726.0,1.0
2189163.0,2863851.0,1.0
1957390.0,3519487.0,1.0
1957390.0,3913189.0,1.0
1985965.0,3671887.0,1.0
1966913.0,3644901.0,1.0
1966913.0,3883026.0,1.0
2427290.0,3671887.0,1.0
2408238.0,3644901.0,1.0
2408238.0,3883026.0,1.0
2208213.0,3671887.0,1.0
2189163.0,3644901.0,1.0
2189163.0,3883026.0,1.0
1957390.0,4538664.0,1.0
1957390.0,4932364.0,1.0
1985965.0,4691062.0,1.0
1966913.0,4664076.0,1.0
1966913.0,4902201.0,1.0
2427290.0,4691062.0,1.0
2408238.0,4664076.0,1.0
2408238.0,4902201.0,1.0
2208213.0,4691062.0,1.0
2189163.0,4664076.0,1.0
2189163.0,4902201.0,1.0
1957390.0,5557839.0,1.0
1957390.0,5951539.0,1.0
1985965.0,5710237.0,1.0
1966913.0,5683251.0,1.0
1966913.0,5921376.0,1.0
2427290.0,5710237.0,1.0
2408238.0,5683251.0,1.0
2408238.0,5921376.0,1.0
2208213.0,5710237.0,1.0
2189163.0,5683251.0,1.0
2189163.0,5921376.0,1.0
3163888.0,1073150.0,25.0
269.0,1.0,1.0
174945.0,1295580.0,1.0
7067769.0,4391025.0,17.0
7067769.0,1833563.0,17.0
174945.0,237215.0,1.0
174945.0,6598542.0,1.0
203200.0,1993900.0,24.0
304800.0,4867275.0,9.0
542925.0,4667250.0,9.0
304800.0,4667250.0,9.0
304800.0,4667250.0,9.0
3181350.0,3971925.0,9.0
2867025.0,4371975.0,9.0
3095625.0,4067175.0,9.0
2867025.0,4067175.0,9.0
2867025.0,4067175.0,9.0
2543175.0,4476750.0,9.0
2781300.0,4181475.0,9.0
2543175.0,4181475.0,9.0
2543175.0,4181475.0,9.0
2219325.0,4572000.0,9.0
2457450.0,4286250.0,9.0
6057900.0,3162300.0,9.0
2219325.0,4286250.0,9.0
2219325.0,4286250.0,9.0
1905000.0,4657725.0,9.0
2133600.0,4381500.0,9.0
1905000.0,4381500.0,9.0
1905000.0,4381500.0,9.0
1581150.0,4714875.0,9.0
6696075.0,2990850.0,9.0
6934200.0,2038350.0,9.0
6696075.0,2038350.0,9.0
6696075.0,2038350.0,9.0
6381750.0,2990850.0,9.0
6610350.0,2085975.0,9.0
6381750.0,2085975.0,9.0
6381750.0,2085975.0,9.0
1819275.0,4457700.0,9.0
6296025.0,2343150.0,9.0
6057900.0,2343150.0,9.0
6057900.0,2343150.0,9.0
5743575.0,3305175.0,9.0
5972175.0,2514600.0,9.0
5743575.0,2514600.0,9.0
5743575.0,2514600.0,9.0
5419725.0,3419475.0,9.0
5657850.0,2743200.0,9.0
5419725.0,2743200.0,9.0
5419725.0,2743200.0,9.0
5105400.0,3629025.0,9.0
5334000.0,2962275.0,9.0
5105400.0,2962275.0,9.0
5105400.0,2962275.0,9.0
4781550.0,3819525.0,9.0
5019675.0,3209925.0,9.0
4781550.0,3209925.0,9.0
4781550.0,3209925.0,9.0
4457700.0,3933825.0,9.0
4695825.0,3390900.0,9.0
4457700.0,3390900.0,9.0
4457700.0,3390900.0,9.0
4143375.0,4000500.0,9.0
4371975.0,3514725.0,9.0
4143375.0,3514725.0,9.0
4143375.0,3514725.0,9.0
3819525.0,4133850.0,9.0
4057650.0,3695700.0,9.0
3819525.0,3695700.0,9.0
3819525.0,3695700.0,9.0
3505200.0,4210050.0,9.0
3733800.0,3819525.0,9.0
3505200.0,3819525.0,9.0
3505200.0,3819525.0,9.0
3181350.0,4305300.0,9.0
3419475.0,3971925.0,9.0
3181350.0,3971925.0,9.0
1581150.0,4457700.0,9.0
1581150.0,4457700.0,9.0
1266825.0,4733925.0,9.0
1495425.0,4505325.0,9.0
1266825.0,4505325.0,9.0
1266825.0,4505325.0,9.0
942975.0,4781550.0,9.0
1181100.0,4581525.0,9.0
942975.0,4581525.0,9.0
942975.0,4581525.0,9.0
628650.0,4810125.0,9.0
857250.0,4629150.0,9.0
628650.0,4629150.0,9.0
628650.0,4629150.0,9.0
423862.0,1597025.0,9.0
3178175.0,2792413.0,1.0
7154382.0,4794860.0,1.0
7054850.0,4130675.0,1.0
7054850.0,3816350.0,1.0
7207677.0,3194050.0,1.0
7124700.0,2317750.0,1.0
6723063.0,5540375.0,1.0
6710363.0,1825625.0,1.0
6403975.0,5540375.0,1.0
6391275.0,1873250.0,1.0
6091237.0,5540375.0,1.0
6072187.0,2130425.0,1.0
5765800.0,5540375.0,1.0
5753100.0,2301875.0,1.0
5446712.0,5540375.0,1.0
5127625.0,5540375.0,1.0
5114925.0,2749550.0,1.0
4808537.0,5540375.0,1.0
4795837.0,2997200.0,1.0
4484687.0,5540375.0,1.0
4471987.0,3178175.0,1.0
5434012.0,2530475.0,1.0
2557463.0,3968750.0,1.0
2246313.0,5540375.0,1.0
2233613.0,4073525.0,1.0
1927225.0,5540375.0,1.0
1914525.0,4168775.0,1.0
1608137.0,5540375.0,1.0
1595437.0,4244975.0,1.0
1289050.0,5540375.0,1.0
1276350.0,4292600.0,1.0
969962.0,5540375.0,1.0
957262.0,4368800.0,1.0
650875.0,5540375.0,1.0
638175.0,4416425.0,1.0
331788.0,5540375.0,1.0
319088.0,4454525.0,1.0
4165600.0,5540375.0,1.0
4152900.0,3302000.0,1.0
3846512.0,5540375.0,1.0
3833812.0,3482975.0,1.0
3527425.0,5540375.0,1.0
3514725.0,3606800.0,1.0
3208338.0,5540375.0,1.0
3195638.0,3759200.0,1.0
2889250.0,5540375.0,1.0
2876550.0,3854450.0,1.0
2570163.0,5540375.0,1.0
346895.0,5744290.0,17.0
346895.0,5735996.0,9.0
174945.0,986691.0,17.0
8071183.0,2251075.0,1.0
8071183.0,3743325.0,1.0
8071183.0,4073525.0,1.0
8071183.0,4818062.0,1.0
7845246.0,1436687.0,17.0
7845246.0,1813522.0,9.0
8071183.0,3176588.0,1.0
174945.0,6081367.0,17.0
174943.0,27536.0,1.0
776967.0,1597025.0,1.0
8710727.0,240787.0,13.0
0.0,0.0,1.0
1120775.0,857252.0,1.0
1165227.0,1074740.0,1.0
1165225.0,1262062.0,9.0
1154112.0,3208338.0,25.0
1163637.0,2149476.0,25.0
1443037.0,1327152.0,13.0
2673350.0,857252.0,1.0
2746375.0,1073738.0,1.0
2746376.0,1262062.0,9.0
2716213.0,2149475.0,25.0
5789614.0,857250.0,1.0
5838825.0,1074740.0,1.0
5838825.0,1262065.0,9.0
5838825.0,3208340.0,25.0
5838825.0,4478337.0,25.0
5838825.0,2151063.0,25.0
6197601.0,1335090.0,13.0
7343775.0,857250.0,1.0
7412038.0,1074740.0,1.0
7412038.0,1262062.0,9.0
7412039.0,3208338.0,25.0
7412039.0,4478337.0,25.0
7412039.0,2151063.0,25.0
7781925.0,1335090.0,13.0
4230689.0,857252.0,1.0
4283076.0,1073738.0,1.0
4283076.0,1262065.0,9.0
4283076.0,4478337.0,25.0
4283076.0,2149476.0,25.0
4283076.0,3208338.0,25.0
4597400.0,1333502.0,13.0
3189290.0,1327152.0,13.0
2709865.0,3208338.0,25.0
119064.0,230188.0,1.0
128589.0,1327152.0,1.0
128589.0,3203575.0,1.0
119062.0,6435725.0,1.0
128589.0,4478337.0,1.0
174626.0,3152775.0,9.0
174626.0,4456112.0,9.0
0.0,0.0,1.0
131401.0,1054277.0,1.0
1144098.0,1876200.0,1.0
1144098.0,2236907.0,1.0
1144098.0,2622904.0,1.0
1144098.0,2983610.0,1.0
1144098.0,3345133.0,1.0
1144098.0,3705840.0,1.0
1144098.0,4114522.0,1.0
1144098.0,4475229.0,1.0
1144098.0,4836402.0,1.0
1144098.0,5197109.0,1.0
1144098.0,5595370.0,1.0
1144098.0,5956077.0,1.0
244474.0,1876200.0,9.0
244343.0,4283688.0,9.0
244343.0,4098080.0,9.0
244343.0,3726862.0,9.0
244343.0,3541252.0,9.0
244343.0,3355644.0,9.0
244343.0,3170034.0,9.0
244343.0,2984425.0,9.0
244343.0,2613207.0,9.0
244343.0,2427598.0,9.0
244343.0,2241990.0,9.0
244343.0,2056381.0,9.0
189386.0,3912470.0,9.0
1129829.0,2798816.0,9.0
189386.0,4469298.0,9.0
189386.0,4654906.0,9.0
189386.0,4840516.0,9.0
189386.0,5026124.0,9.0
189386.0,5211733.0,9.0
189386.0,5397343.0,9.0
189386.0,5582951.0,9.0
189386.0,5768561.0,9.0
189386.0,5954162.0,9.0
189386.0,6136695.0,9.0
2260600.0,1612900.0,24.0
2578100.0,2619375.0,1.0
3101975.0,3548062.0,1.0
1477962.0,4105275.0,1.0
1477962.0,2433638.0,1.0
1477962.0,3733800.0,1.0
2339975.0,4105275.0,1.0
2625725.0,3733800.0,1.0
1477962.0,3548062.0,1.0
2435225.0,3362325.0,1.0
1477962.0,3176588.0,1.0
1477962.0,2990850.0,1.0
1477962.0,2805113.0,1.0
2425700.0,4291012.0,1.0
2549525.0,2805113.0,1.0
1477962.0,4291012.0,1.0
1477962.0,3919537.0,1.0
2501900.0,2990850.0,1.0
2378075.0,4476750.0,1.0
2492375.0,3176588.0,1.0
2597150.0,3919537.0,1.0
1477962.0,3362325.0,1.0
1477962.0,2619375.0,1.0
1477962.0,5962650.0,1.0
2406650.0,5405437.0,1.0
1477962.0,6148387.0,1.0
1477962.0,5776912.0,1.0
2378075.0,5776912.0,1.0
1477962.0,5591175.0,1.0
2406650.0,5591175.0,1.0
1477962.0,5405437.0,1.0
2416175.0,5219700.0,1.0
2359025.0,6148387.0,1.0
2368550.0,5962650.0,1.0
1477962.0,5219700.0,1.0
1477962.0,5033962.0,1.0
2416175.0,5033962.0,1.0
1477962.0,4848225.0,1.0
2863850.0,4848225.0,1.0
1477962.0,4662487.0,1.0
1477962.0,4476750.0,1.0
2359025.0,4662487.0,1.0
1477962.0,2247900.0,1.0
2730500.0,2247900.0,1.0
2616200.0,2433638.0,1.0
2749550.0,2062163.0,1.0
1477962.0,1876425.0,1.0
1477962.0,1690688.0,1.0
3654425.0,1690688.0,1.0
3482975.0,1876425.0,1.0
1477962.0,2062163.0,1.0
2443845.0,1602043.0,1.0
2443845.0,1267318.0,1.0
4157436.0,1602043.0,1.0
4157436.0,1267318.0,1.0
1230085.0,1602043.0,1.0
1251808.0,1439722.0,1.0
8448919.0,138330.0,1.0
8448919.0,418546.0,1.0
174945.0,237215.0,1.0
174945.0,6595753.0,1.0
8008535.0,710953.0,1.0
8008535.0,710953.0,1.0
8008535.0,892540.0,1.0
189386.0,1602043.0,17.0
189386.0,4871856.0,17.0
189386.0,3573379.0,17.0
8277942.0,1670831.0,1.0
8376387.0,1670831.0,1.0
7170300.0,1670831.0,1.0
7268746.0,1670831.0,1.0
7170300.0,2075657.0,1.0
7170300.0,2075657.0,1.0
5475513.0,1602043.0,1.0
5475513.0,1439722.0,1.0
6742331.0,1602043.0,1.0
6742331.0,1267318.0,1.0
7918160.0,1602043.0,1.0
7918160.0,1267318.0,1.0
6742331.0,1602043.0,1.0
7918160.0,1602043.0,1.0
8121711.0,125371.0,1.0
8228620.0,125371.0,1.0
8121711.0,405182.0,1.0
8121711.0,405182.0,1.0
8277942.0,2095780.0,1.0
8376387.0,2095780.0,1.0
8277942.0,2450993.0,1.0
8376387.0,2450993.0,1.0
8277942.0,2631108.0,1.0
8376387.0,2631108.0,1.0
8277942.0,2831611.0,1.0
8376387.0,2831611.0,1.0
8277942.0,3011064.0,1.0
8376387.0,3011064.0,1.0
8277942.0,3176441.0,1.0
8376387.0,3176441.0,1.0
8277942.0,3935858.0,1.0
8376387.0,3935858.0,1.0
8277942.0,5053119.0,1.0
8376387.0,5053119.0,1.0
8277942.0,5233482.0,1.0
8376387.0,5233482.0,1.0
8277942.0,5412230.0,1.0
8376387.0,5412230.0,1.0
8277942.0,5603613.0,1.0
8376387.0,5603613.0,1.0
8277942.0,5793230.0,1.0
8376387.0,5793230.0,1.0
7170300.0,1880966.0,1.0
7268746.0,1880966.0,1.0
7170300.0,2451267.0,1.0
7268746.0,2451267.0,1.0
7170300.0,2819230.0,1.0
7268746.0,2819230.0,1.0
7170300.0,3007452.0,1.0
7268746.0,3007452.0,1.0
7170300.0,4514644.0,1.0
7268746.0,4514644.0,1.0
7170300.0,5796505.0,1.0
7268746.0,5796505.0,1.0
7170300.0,3190901.0,1.0
7268746.0,3190901.0,1.0
7170300.0,3345214.0,1.0
7268746.0,3345214.0,1.0
7170300.0,3737921.0,1.0
7268746.0,3737921.0,1.0
7170300.0,5969541.0,1.0
7268746.0,5969541.0,1.0
8277942.0,2265191.0,1.0
8376387.0,2265191.0,1.0
8277942.0,3560145.0,1.0
8376387.0,3560145.0,1.0
8277942.0,3725586.0,1.0
8376387.0,3725586.0,1.0
8277942.0,4297903.0,1.0
8376387.0,4297903.0,1.0
8277942.0,4846303.0,1.0
8376387.0,4846303.0,1.0
8277942.0,6164581.0,1.0
8376387.0,6164581.0,1.0
7170300.0,2265191.0,1.0
7170300.0,2265191.0,1.0
7170300.0,2634676.0,1.0
7170300.0,2634676.0,1.0
7170300.0,3560145.0,1.0
7170300.0,3560145.0,1.0
7170300.0,3937629.0,1.0
7170300.0,3937629.0,1.0
7170300.0,4114455.0,1.0
7170300.0,4114455.0,1.0
7170300.0,4316707.0,1.0
7170300.0,4316707.0,1.0
7170300.0,4695687.0,1.0
7170300.0,4695687.0,1.0
7170300.0,4873040.0,1.0
7170300.0,4873040.0,1.0
7170300.0,5049773.0,1.0
7170300.0,5049773.0,1.0
7170300.0,5226951.0,1.0
7170300.0,5226951.0,1.0
7170300.0,5604957.0,1.0
7170300.0,5604957.0,1.0
7170300.0,6151233.0,1.0
7170300.0,6151233.0,1.0
8277942.0,1900416.0,1.0
8277942.0,1900416.0,1.0
8277942.0,3373161.0,1.0
8277942.0,3373161.0,1.0
8277942.0,4122852.0,1.0
8277942.0,4122852.0,1.0
8277942.0,4478690.0,1.0
8277942.0,4478690.0,1.0
8277942.0,5974069.0,1.0
8277942.0,5974069.0,1.0
7170300.0,5420926.0,1.0
7268746.0,5420926.0,1.0
8277942.0,4670778.0,1.0
8376387.0,4670778.0,1.0
5475513.0,1612900.0,1.0
6915212.0,220076.0,13.0
186530.0,2071295.0,1.0
186530.0,1010214.0,1.0
119062.0,6384925.0,1.0
119062.0,6442674.0,1.0
293688.0,1075526.0,25.0
246061.0,2560442.0,25.0
2501106.0,2535951.0,25.0
4756148.0,2560442.0,25.0
246061.0,2132083.0,17.0
7025481.0,2256782.0,1.0
7025481.0,2256782.0,1.0
7072696.0,2302948.0,17.0
7072696.0,2565697.0,25.0
2501106.0,2132083.0,17.0
4756148.0,2132083.0,17.0
119062.0,230188.0,1.0
0.0,0.0,1.0
